n,lang,test,time
65000,java,testMinus,0.000701
65000,js,testMinus,0.005517
65000,php,testMinus,0.0015699863433838
65000,py,testMinus,0.0030765533447265625
65000,c,testProd,0.000075
65000,java,testProd,0.000468
65000,js,testProd,1.299607
65000,php,testProd,0.0016460418701172
65000,py,testProd,0.0033686161041259766
65000,c,testSum,0.000078
65000,java,testSum,0.000393
65000,js,testSum,1.630692
65000,php,testSum,0.0015549659729004
65000,py,testSum,0.002886056900024414
70000,c,testCmp,0.000174
70000,java,testCmp,0.001099
70000,js,testCmp,1.404294
70000,php,testCmp,0.0019710063934326
70000,py,testCmp,0.0032486915588378906
70000,c,testDiv,0.000075
70000,java,testDiv,0.000686
70000,js,testDiv,1.567604
70000,php,testDiv,0.0020959377288818
70000,py,testDiv,0.003116607666015625
70000,c,testMinus,0.000076
70000,java,testMinus,0.000548
70000,js,testMinus,0.003912
70000,php,testMinus,0.0017271041870117
70000,py,testMinus,0.0031359195709228516
70000,c,testProd,0.000078
70000,java,testProd,0.000719
70000,js,testProd,2.216389
70000,php,testProd,0.0016889572143555
70000,py,testProd,0.003467559814453125
70000,c,testSum,0.000097
70000,java,testSum,0.000485
70000,js,testSum,1.476496
70000,php,testSum,0.0017809867858887
70000,py,testSum,0.003125429153442383
75000,c,testCmp,0.000083
75000,java,testCmp,0.001292
75000,js,testCmp,1.716376
75000,php,testCmp,0.0021359920501709
75000,py,testCmp,0.0035283565521240234
75000,c,testDiv,0.000094
75000,java,testDiv,0.000686
75000,js,testDiv,1.339756
75000,php,testDiv,0.0018970966339111
75000,py,testDiv,0.0037224292755126953
75000,c,testMinus,0.000118
75000,java,testMinus,0.000569
75000,js,testMinus,0.00372
75000,php,testMinus,0.0030279159545898
75000,py,testMinus,0.003900766372680664
75000,c,testProd,0.000069
75000,java,testProd,0.000853
75000,js,testProd,1.634422
75000,php,testProd,0.0016911029815674
75000,py,testProd,0.003615140914916992
75000,c,testSum,0.000079
75000,java,testSum,0.000617
75000,js,testSum,1.490656
75000,php,testSum,0.0021867752075195
75000,py,testSum,0.0033757686614990234
80000,c,testCmp,0.000111
80000,java,testCmp,0.002664
80000,js,testCmp,1.845419
80000,php,testCmp,0.0019540786743164
80000,py,testCmp,0.0039038658142089844
80000,c,testDiv,0.000098
80000,java,testDiv,0.001050
80000,js,testDiv,1.448744
80000,php,testDiv,0.0020601749420166
80000,py,testDiv,0.003932476043701172
80000,c,testMinus,0.000088
80000,java,testMinus,0.000647
80000,js,testMinus,0.003694
80000,php,testMinus,0.0018348693847656
80000,py,testMinus,0.004103183746337891
80000,c,testProd,0.000088
80000,java,testProd,0.000965
80000,js,testProd,1.623373
80000,php,testProd,0.0020418167114258
80000,py,testProd,0.0035364627838134766
80000,c,testSum,0.000094
80000,java,testSum,0.000633
80000,js,testSum,1.616679
80000,php,testSum,0.0023488998413086
80000,py,testSum,0.003778696060180664
85000,c,testCmp,0.000103
85000,java,testCmp,0.001391
85000,js,testCmp,1.707205
85000,php,testCmp,0.002493143081665
85000,py,testCmp,0.003910541534423828
85000,c,testDiv,0.000094
85000,java,testDiv,0.000780
85000,js,testDiv,1.784174
85000,php,testDiv,0.0028190612792969
85000,py,testDiv,0.003846406936645508
85000,c,testMinus,0.000091
85000,java,testMinus,0.001020
85000,js,testMinus,0.0039
85000,php,testMinus,0.0024840831756592
85000,py,testMinus,0.004108428955078125
85000,c,testProd,0.000092
85000,java,testProd,0.002023
85000,js,testProd,2.430539
85000,php,testProd,0.0021028518676758
85000,py,testProd,0.003720998764038086
85000,c,testSum,0.000126
85000,java,testSum,0.000725
85000,js,testSum,1.67582
85000,php,testSum,0.0021369457244873
85000,py,testSum,0.0038459300994873047
90000,c,testCmp,0.000110
90000,java,testCmp,0.001579
90000,js,testCmp,1.581458
90000,php,testCmp,0.0022790431976318
90000,py,testCmp,0.0046825408935546875
90000,c,testDiv,0.000111
90000,java,testDiv,0.001386
90000,js,testDiv,1.747937
90000,php,testDiv,0.0023350715637207
90000,py,testDiv,0.004613161087036133
90000,c,testMinus,0.000106
90000,java,testMinus,0.002495
90000,js,testMinus,0.003731
90000,php,testMinus,0.0021722316741943
90000,py,testMinus,0.004202842712402344
90000,c,testProd,0.000130
90000,java,testProd,0.000823
90000,js,testProd,1.694111
90000,php,testProd,0.0020339488983154
90000,py,testProd,0.003999233245849609
90000,c,testSum,0.000093
90000,java,testSum,0.001198
90000,js,testSum,2.052356
90000,php,testSum,0.0021979808807373
90000,py,testSum,0.00476527214050293
95000,c,testCmp,0.000135
95000,java,testCmp,0.001421
95000,js,testCmp,1.694512
95000,php,testCmp,0.0025069713592529
95000,py,testCmp,0.004510402679443359
95000,c,testDiv,0.000127
95000,java,testDiv,0.000361
95000,js,testDiv,1.505065
95000,php,testDiv,0.002363920211792
95000,py,testDiv,0.0044062137603759766
95000,c,testMinus,0.000103
95000,java,testMinus,0.000395
95000,js,testMinus,0.004196
95000,php,testMinus,0.0024030208587646
95000,py,testMinus,0.0047380924224853516
95000,c,testProd,0.000116
95000,java,testProd,0.000377
95000,js,testProd,2.384908
95000,php,testProd,0.0024831295013428
95000,py,testProd,0.004584789276123047
95000,c,testSum,0.000114
95000,java,testSum,0.000516
95000,js,testSum,2.297896
95000,php,testSum,0.0023300647735596
95000,py,testSum,0.004146575927734375
100000,c,testCmp,0.000114
100000,java,testCmp,0.001515
100000,js,testCmp,1.793156
100000,php,testCmp,0.0028219223022461
100000,py,testCmp,0.004881858825683594
100000,c,testDiv,0.000111
100000,java,testDiv,0.000447
100000,js,testDiv,1.739191
100000,php,testDiv,0.0028820037841797
100000,py,testDiv,0.004786014556884766
100000,c,testMinus,0.000107
100000,java,testMinus,0.000488
100000,js,testMinus,0.003909
100000,php,testMinus,0.0026359558105469
100000,py,testMinus,0.004389762878417969
100000,c,testProd,0.000111
100000,java,testProd,0.000555
100000,js,testProd,1.834011
100000,php,testProd,0.0025408267974854
100000,py,testProd,0.004693746566772461
100000,c,testSum,0.000117
100000,java,testSum,0.000552
100000,js,testSum,1.782534
100000,php,testSum,0.0025269985198975
100000,py,testSum,0.004738569259643555
