n,lang,test,time
60000,py,testCat,0.004908323287963867
60000,c,testCmp,0.000158
60000,java,testCmp,0.003326
60000,js,testCmp,1.297182
60000,php,testCmp,0.0019330978393555
60000,py,testCmp,0.0025513172149658203
60000,c,testCpy,0.000595
60000,java,testCpy,0.001380
60000,js,testCpy,1.251097
60000,php,testCpy,0.0023009777069092
60000,py,testCpy,0.0009090900421142578
60000,c,testLen,0.000212
60000,java,testLen,0.002624
60000,js,testLen,1.105664
60000,php,testLen,0.0025620460510254
60000,py,testLen,0.0024514198303222656
65000,c,testCat,0.000631
65000,java,testCat,0.038525
65000,js,testCat,1.96428
65000,php,testCat,0.003162145614624
65000,py,testCat,0.004853963851928711
65000,c,testCmp,0.000134
65000,java,testCmp,0.001823
65000,js,testCmp,1.09301
65000,php,testCmp,0.0017580986022949
65000,py,testCmp,0.002696990966796875
65000,c,testCpy,0.000547
65000,java,testCpy,0.000181
65000,js,testCpy,1.200421
65000,php,testCpy,0.0025169849395752
65000,py,testCpy,0.0010504722595214844
65000,c,testLen,0.000274
65000,java,testLen,0.000781
65000,js,testLen,1.65001
65000,php,testLen,0.0025861263275146
65000,py,testLen,0.002717733383178711
70000,c,testCat,0.000506
70000,java,testCat,0.033366
70000,js,testCat,2.250154
70000,php,testCat,0.0030369758605957
70000,py,testCat,0.005642890930175781
70000,c,testCmp,0.000180
70000,java,testCmp,0.002318
70000,js,testCmp,1.270407
70000,php,testCmp,0.0018980503082275
70000,py,testCmp,0.003031015396118164
70000,c,testCpy,0.000743
70000,java,testCpy,0.000214
70000,js,testCpy,1.506387
70000,php,testCpy,0.002683162689209
70000,py,testCpy,0.0011017322540283203
70000,c,testLen,0.000210
70000,java,testLen,0.000981
70000,js,testLen,1.036535
70000,php,testLen,0.0026881694793701
70000,py,testLen,0.005255937576293945
75000,c,testCat,0.000999
75000,java,testCat,0.033376
75000,js,testCat,2.340372
75000,php,testCat,0.0031189918518066
75000,py,testCat,0.006456851959228516
75000,c,testCmp,0.000181
75000,java,testCmp,0.002011
75000,js,testCmp,1.292388
75000,php,testCmp,0.0022480487823486
75000,py,testCmp,0.0031197071075439453
75000,c,testCpy,0.000710
75000,java,testCpy,0.000221
75000,js,testCpy,1.347482
75000,php,testCpy,0.0028440952301025
75000,py,testCpy,0.0010952949523925781
75000,c,testLen,0.000288
75000,java,testLen,0.001297
75000,js,testLen,1.307951
75000,php,testLen,0.0029060840606689
75000,py,testLen,0.003247499465942383
80000,c,testCat,0.000737
80000,java,testCat,0.032467
80000,js,testCat,2.102278
80000,php,testCat,0.0035719871520996
80000,py,testCat,0.0062639713287353516
80000,c,testCmp,0.000205
80000,java,testCmp,0.002564
80000,js,testCmp,1.903317
80000,php,testCmp,0.0021629333496094
80000,py,testCmp,0.0032651424407958984
80000,c,testCpy,0.000852
80000,java,testCpy,0.000244
80000,js,testCpy,1.33827
80000,php,testCpy,0.0030632019042969
80000,py,testCpy,0.0013680458068847656
80000,c,testLen,0.000261
80000,java,testLen,0.001302
80000,js,testLen,1.486097
80000,php,testLen,0.0038731098175049
80000,py,testLen,0.0032892227172851562
85000,c,testCat,0.000655
85000,java,testCat,0.032037
85000,js,testCat,5.291242
85000,php,testCat,0.0032250881195068
85000,py,testCat,0.006493091583251953
85000,c,testCmp,0.000225
85000,java,testCmp,0.004239
85000,js,testCmp,2.224416
85000,php,testCmp,0.0023510456085205
85000,py,testCmp,0.003905773162841797
85000,c,testCpy,0.000799
85000,java,testCpy,0.000291
85000,js,testCpy,1.573073
85000,php,testCpy,0.0033330917358398
85000,py,testCpy,0.0014116764068603516
85000,c,testLen,0.000298
85000,java,testLen,0.001527
85000,js,testLen,1.287752
85000,php,testLen,0.0036818981170654
85000,py,testLen,0.003427267074584961
90000,c,testCat,0.000598
90000,java,testCat,0.049478
90000,js,testCat,2.993477
90000,php,testCat,0.0038130283355713
90000,py,testCat,0.00708460807800293
90000,c,testCmp,0.000180
90000,java,testCmp,0.003015
90000,js,testCmp,1.690713
90000,php,testCmp,0.002985954284668
90000,py,testCmp,0.0038471221923828125
90000,c,testCpy,0.000994
90000,java,testCpy,0.000279
90000,js,testCpy,1.60611
90000,php,testCpy,0.0035121440887451
90000,py,testCpy,0.0014929771423339844
90000,c,testLen,0.000503
90000,java,testLen,0.002528
90000,js,testLen,1.44768
90000,php,testLen,0.0036230087280273
90000,py,testLen,0.004098653793334961
95000,c,testCat,0.000788
95000,java,testCat,0.050428
95000,js,testCat,2.484631
95000,php,testCat,0.0037641525268555
95000,py,testCat,0.006974935531616211
95000,c,testCmp,0.000231
95000,java,testCmp,0.003273
95000,js,testCmp,1.637661
95000,php,testCmp,0.0030221939086914
95000,py,testCmp,0.0044994354248046875
95000,c,testCpy,0.000857
95000,java,testCpy,0.000317
95000,js,testCpy,1.707843
95000,php,testCpy,0.0037069320678711
95000,py,testCpy,0.0024209022521972656
95000,c,testLen,0.000416
95000,java,testLen,0.002359
95000,js,testLen,1.264504
95000,php,testLen,0.0039470195770264
95000,py,testLen,0.004222869873046875
100000,c,testCat,0.000867
100000,java,testCat,0.038551
100000,js,testCat,4.772794
100000,php,testCat,0.0050811767578125
100000,py,testCat,0.007578611373901367
100000,c,testCmp,0.000211
100000,java,testCmp,0.004549
100000,js,testCmp,2.014356
100000,php,testCmp,0.0028238296508789
100000,py,testCmp,0.004685640335083008
100000,c,testCpy,0.000840
100000,java,testCpy,0.000331
100000,js,testCpy,1.850293
100000,php,testCpy,0.0040810108184814
100000,py,testCpy,0.0014302730560302734
100000,c,testLen,0.000404
100000,java,testLen,0.002359
100000,js,testLen,1.434771
100000,php,testLen,0.0041811466217041
100000,py,testLen,0.004015684127807617
10000,java,testCat,0.033874
